usage_id,job_id,asset_id,equipment_type,usage_date,site_name,hours_worked,rain_flag,float_required,operator_name
USE00776,JOB0024,CP001,Compactor 815F,2026-05-01,Cranbourne,8.0,False,True,Henry Johnson
USE00773,JOB0024,DZ001,Dozer D6,2026-05-01,Cranbourne,10.5,False,True,William Jones
USE00782,JOB0024,EX002,20T Excavator,2026-05-01,Cranbourne,7.5,False,True,Jack Smith
USE00779,JOB0024,EX005,50T Excavator,2026-05-01,Cranbourne,6.5,False,True,Lucas Wilson
USE00019,JOB0001,DZ001,Dozer D6,2026-05-02,Melbourne North,6.5,False,True,William Jones
USE00007,JOB0001,LD001,Loader 3m,2026-05-02,Melbourne North,10.5,False,False,Noah Williams
USE00777,JOB0024,CP001,Compactor 815F,2026-05-02,Cranbourne,8.0,False,False,Henry Johnson
USE00774,JOB0024,DZ001,Dozer D6,2026-05-02,Cranbourne,8.0,False,True,William Jones
USE00783,JOB0024,EX002,20T Excavator,2026-05-02,Cranbourne,9.0,False,False,Jack Smith
USE00780,JOB0024,EX005,50T Excavator,2026-05-02,Cranbourne,9.5,False,False,Lucas Wilson
USE01344,JOB0039,DZ001,Dozer D6,2026-05-02,Dandenong,8.5,False,True,William Jones
USE01327,JOB0039,GR001,Grader 12M,2026-05-02,Dandenong,9.5,False,True,Thomas Brown
USE01310,JOB0039,LD001,Loader 3m,2026-05-02,Dandenong,9.0,False,True,Noah Williams
USE01361,JOB0039,LD002,Loader 4m,2026-05-02,Dandenong,7.5,False,True,Jack Smith
USE00020,JOB0001,DZ001,Dozer D6,2026-05-04,Melbourne North,10.0,False,True,William Jones
USE00008,JOB0001,LD001,Loader 3m,2026-05-04,Melbourne North,10.0,False,True,Noah Williams
USE00778,JOB0024,CP001,Compactor 815F,2026-05-04,Cranbourne,8.0,False,False,Henry Johnson
USE00775,JOB0024,DZ001,Dozer D6,2026-05-04,Cranbourne,10.0,True,True,William Jones
USE00784,JOB0024,EX002,20T Excavator,2026-05-04,Cranbourne,8.5,False,False,Jack Smith
USE00781,JOB0024,EX005,50T Excavator,2026-05-04,Cranbourne,6.0,False,False,Lucas Wilson
USE01345,JOB0039,DZ001,Dozer D6,2026-05-04,Dandenong,8.5,False,True,William Jones
USE01328,JOB0039,GR001,Grader 12M,2026-05-04,Dandenong,8.5,False,False,Thomas Brown
USE01311,JOB0039,LD001,Loader 3m,2026-05-04,Dandenong,10.0,False,True,Noah Williams
USE01362,JOB0039,LD002,Loader 4m,2026-05-04,Dandenong,7.5,False,False,Jack Smith
USE00021,JOB0001,DZ001,Dozer D6,2026-05-05,Melbourne North,11.5,False,True,William Jones
USE00009,JOB0001,LD001,Loader 3m,2026-05-05,Melbourne North,8.5,False,True,Noah Williams
USE01212,JOB0036,CP001,Compactor 815F,2026-05-05,Epping,8.5,False,True,Henry Johnson
USE01199,JOB0036,EX002,20T Excavator,2026-05-05,Epping,8.5,False,True,Jack Smith
USE01186,JOB0036,EX003,26T Excavator,2026-05-05,Epping,8.5,True,False,William Jones
USE01173,JOB0036,EX004,35T Excavator,2026-05-05,Epping,7.5,False,False,Thomas Brown
USE01346,JOB0039,DZ001,Dozer D6,2026-05-05,Dandenong,10.5,False,True,William Jones
USE01329,JOB0039,GR001,Grader 12M,2026-05-05,Dandenong,6.5,False,False,Thomas Brown
USE01312,JOB0039,LD001,Loader 3m,2026-05-05,Dandenong,10.0,False,True,Noah Williams
USE01363,JOB0039,LD002,Loader 4m,2026-05-05,Dandenong,8.0,False,False,Jack Smith
USE00022,JOB0001,DZ001,Dozer D6,2026-05-06,Melbourne North,10.0,True,True,William Jones
USE00010,JOB0001,LD001,Loader 3m,2026-05-06,Melbourne North,10.5,False,True,Noah Williams
USE01213,JOB0036,CP001,Compactor 815F,2026-05-06,Epping,8.5,False,False,Henry Johnson
USE01200,JOB0036,EX002,20T Excavator,2026-05-06,Epping,9.0,False,False,Jack Smith
USE01187,JOB0036,EX003,26T Excavator,2026-05-06,Epping,10.0,False,False,William Jones
USE01174,JOB0036,EX004,35T Excavator,2026-05-06,Epping,8.5,False,False,Thomas Brown
USE01347,JOB0039,DZ001,Dozer D6,2026-05-06,Dandenong,8.5,False,True,William Jones
USE01330,JOB0039,GR001,Grader 12M,2026-05-06,Dandenong,6.0,True,False,Thomas Brown
USE01313,JOB0039,LD001,Loader 3m,2026-05-06,Dandenong,8.5,False,True,Noah Williams
USE01364,JOB0039,LD002,Loader 4m,2026-05-06,Dandenong,9.0,False,False,Jack Smith
USE00023,JOB0001,DZ001,Dozer D6,2026-05-07,Melbourne North,11.0,False,True,William Jones
USE00011,JOB0001,LD001,Loader 3m,2026-05-07,Melbourne North,10.0,False,True,Noah Williams
USE01214,JOB0036,CP001,Compactor 815F,2026-05-07,Epping,11.0,False,False,Henry Johnson
USE01201,JOB0036,EX002,20T Excavator,2026-05-07,Epping,7.5,False,False,Jack Smith
USE01188,JOB0036,EX003,26T Excavator,2026-05-07,Epping,8.0,False,False,William Jones
USE01175,JOB0036,EX004,35T Excavator,2026-05-07,Epping,9.5,False,False,Thomas Brown
USE01348,JOB0039,DZ001,Dozer D6,2026-05-07,Dandenong,10.0,False,True,William Jones
USE01331,JOB0039,GR001,Grader 12M,2026-05-07,Dandenong,8.0,False,False,Thomas Brown
USE01314,JOB0039,LD001,Loader 3m,2026-05-07,Dandenong,9.0,True,True,Noah Williams
USE01365,JOB0039,LD002,Loader 4m,2026-05-07,Dandenong,8.5,True,False,Jack Smith
USE00024,JOB0001,DZ001,Dozer D6,2026-05-08,Melbourne North,10.0,False,True,William Jones
USE00012,JOB0001,LD001,Loader 3m,2026-05-08,Melbourne North,9.5,True,True,Noah Williams
USE01215,JOB0036,CP001,Compactor 815F,2026-05-08,Epping,10.5,False,False,Henry Johnson
USE01202,JOB0036,EX002,20T Excavator,2026-05-08,Epping,9.5,False,False,Jack Smith
USE01189,JOB0036,EX003,26T Excavator,2026-05-08,Epping,9.0,False,False,William Jones
USE01176,JOB0036,EX004,35T Excavator,2026-05-08,Epping,8.0,False,False,Thomas Brown
USE01349,JOB0039,DZ001,Dozer D6,2026-05-08,Dandenong,9.0,False,True,William Jones
USE01332,JOB0039,GR001,Grader 12M,2026-05-08,Dandenong,10.5,False,False,Thomas Brown
USE01315,JOB0039,LD001,Loader 3m,2026-05-08,Dandenong,8.5,False,True,Noah Williams
USE01366,JOB0039,LD002,Loader 4m,2026-05-08,Dandenong,7.0,False,False,Jack Smith
USE01216,JOB0036,CP001,Compactor 815F,2026-05-09,Epping,9.0,False,False,Henry Johnson
USE01203,JOB0036,EX002,20T Excavator,2026-05-09,Epping,7.5,False,False,Jack Smith
USE01190,JOB0036,EX003,26T Excavator,2026-05-09,Epping,9.0,False,False,William Jones
USE01177,JOB0036,EX004,35T Excavator,2026-05-09,Epping,8.5,False,False,Thomas Brown
USE01350,JOB0039,DZ001,Dozer D6,2026-05-09,Dandenong,9.5,False,False,William Jones
USE01333,JOB0039,GR001,Grader 12M,2026-05-09,Dandenong,7.5,False,False,Thomas Brown
USE01316,JOB0039,LD001,Loader 3m,2026-05-09,Dandenong,9.0,False,False,Noah Williams
USE01367,JOB0039,LD002,Loader 4m,2026-05-09,Dandenong,10.5,False,False,Jack Smith
USE01137,JOB0035,DT001,Dump Truck 30T,2026-05-11,Broadmeadows,8.0,False,True,Oliver Taylor
USE01161,JOB0035,EX001,13T Excavator,2026-05-11,Broadmeadows,7.5,False,True,Noah Williams
USE01149,JOB0035,LD001,Loader 3m,2026-05-11,Broadmeadows,9.0,False,True,Noah Williams
USE01217,JOB0036,CP001,Compactor 815F,2026-05-11,Epping,9.5,False,False,Henry Johnson
USE01204,JOB0036,EX002,20T Excavator,2026-05-11,Epping,9.0,False,False,Jack Smith
USE01191,JOB0036,EX003,26T Excavator,2026-05-11,Epping,9.0,False,False,William Jones
USE01178,JOB0036,EX004,35T Excavator,2026-05-11,Epping,7.0,False,False,Thomas Brown
USE01351,JOB0039,DZ001,Dozer D6,2026-05-11,Dandenong,10.0,False,False,William Jones
USE01334,JOB0039,GR001,Grader 12M,2026-05-11,Dandenong,6.0,False,False,Thomas Brown
USE01317,JOB0039,LD001,Loader 3m,2026-05-11,Dandenong,9.5,False,True,Noah Williams
USE01368,JOB0039,LD002,Loader 4m,2026-05-11,Dandenong,9.5,False,False,Jack Smith
USE01138,JOB0035,DT001,Dump Truck 30T,2026-05-12,Broadmeadows,10.0,False,False,Oliver Taylor
USE01162,JOB0035,EX001,13T Excavator,2026-05-12,Broadmeadows,10.0,False,False,Noah Williams
USE01150,JOB0035,LD001,Loader 3m,2026-05-12,Broadmeadows,7.5,False,True,Noah Williams
USE01218,JOB0036,CP001,Compactor 815F,2026-05-12,Epping,10.0,False,False,Henry Johnson
USE01205,JOB0036,EX002,20T Excavator,2026-05-12,Epping,10.0,True,False,Jack Smith
USE01192,JOB0036,EX003,26T Excavator,2026-05-12,Epping,9.5,False,False,William Jones
USE01179,JOB0036,EX004,35T Excavator,2026-05-12,Epping,8.5,True,False,Thomas Brown
USE01352,JOB0039,DZ001,Dozer D6,2026-05-12,Dandenong,6.0,False,False,William Jones
USE01335,JOB0039,GR001,Grader 12M,2026-05-12,Dandenong,8.0,False,False,Thomas Brown
USE01318,JOB0039,LD001,Loader 3m,2026-05-12,Dandenong,8.5,False,True,Noah Williams
USE01369,JOB0039,LD002,Loader 4m,2026-05-12,Dandenong,9.0,False,False,Jack Smith
USE01139,JOB0035,DT001,Dump Truck 30T,2026-05-13,Broadmeadows,7.5,False,False,Oliver Taylor
USE01163,JOB0035,EX001,13T Excavator,2026-05-13,Broadmeadows,9.0,False,False,Noah Williams
USE01151,JOB0035,LD001,Loader 3m,2026-05-13,Broadmeadows,8.5,False,True,Noah Williams
USE01219,JOB0036,CP001,Compactor 815F,2026-05-13,Epping,7.5,False,False,Henry Johnson
USE01206,JOB0036,EX002,20T Excavator,2026-05-13,Epping,8.5,False,False,Jack Smith
USE01193,JOB0036,EX003,26T Excavator,2026-05-13,Epping,8.5,False,False,William Jones
USE01180,JOB0036,EX004,35T Excavator,2026-05-13,Epping,10.0,False,False,Thomas Brown
USE01353,JOB0039,DZ001,Dozer D6,2026-05-13,Dandenong,9.5,False,False,William Jones
USE01336,JOB0039,GR001,Grader 12M,2026-05-13,Dandenong,9.5,True,False,Thomas Brown
USE01319,JOB0039,LD001,Loader 3m,2026-05-13,Dandenong,8.0,True,True,Noah Williams
USE01370,JOB0039,LD002,Loader 4m,2026-05-13,Dandenong,10.5,False,False,Jack Smith
USE01140,JOB0035,DT001,Dump Truck 30T,2026-05-14,Broadmeadows,9.0,False,False,Oliver Taylor
USE01164,JOB0035,EX001,13T Excavator,2026-05-14,Broadmeadows,9.0,False,False,Noah Williams
USE01152,JOB0035,LD001,Loader 3m,2026-05-14,Broadmeadows,10.0,False,True,Noah Williams
USE01220,JOB0036,CP001,Compactor 815F,2026-05-14,Epping,8.5,True,False,Henry Johnson
USE01207,JOB0036,EX002,20T Excavator,2026-05-14,Epping,9.0,False,False,Jack Smith
USE01194,JOB0036,EX003,26T Excavator,2026-05-14,Epping,7.5,False,False,William Jones
USE01181,JOB0036,EX004,35T Excavator,2026-05-14,Epping,9.5,False,False,Thomas Brown
USE01354,JOB0039,DZ001,Dozer D6,2026-05-14,Dandenong,7.5,False,False,William Jones
USE01337,JOB0039,GR001,Grader 12M,2026-05-14,Dandenong,7.5,True,False,Thomas Brown
USE01320,JOB0039,LD001,Loader 3m,2026-05-14,Dandenong,9.0,False,True,Noah Williams
USE01371,JOB0039,LD002,Loader 4m,2026-05-14,Dandenong,12.0,False,False,Jack Smith
USE01141,JOB0035,DT001,Dump Truck 30T,2026-05-15,Broadmeadows,9.0,False,False,Oliver Taylor
USE01165,JOB0035,EX001,13T Excavator,2026-05-15,Broadmeadows,9.5,False,False,Noah Williams
USE01153,JOB0035,LD001,Loader 3m,2026-05-15,Broadmeadows,12.0,False,True,Noah Williams
USE01221,JOB0036,CP001,Compactor 815F,2026-05-15,Epping,10.5,False,False,Henry Johnson
USE01208,JOB0036,EX002,20T Excavator,2026-05-15,Epping,10.5,False,False,Jack Smith
USE01195,JOB0036,EX003,26T Excavator,2026-05-15,Epping,7.0,True,False,William Jones
USE01182,JOB0036,EX004,35T Excavator,2026-05-15,Epping,9.5,False,False,Thomas Brown
USE01355,JOB0039,DZ001,Dozer D6,2026-05-15,Dandenong,10.5,False,False,William Jones
USE01338,JOB0039,GR001,Grader 12M,2026-05-15,Dandenong,10.5,False,False,Thomas Brown
USE01321,JOB0039,LD001,Loader 3m,2026-05-15,Dandenong,8.0,False,True,Noah Williams
USE01372,JOB0039,LD002,Loader 4m,2026-05-15,Dandenong,7.5,False,False,Jack Smith
USE01017,JOB0031,EX001,13T Excavator,2026-05-16,Broadmeadows,8.0,False,False,Noah Williams
USE01024,JOB0031,LD002,Loader 4m,2026-05-16,Broadmeadows,9.5,False,True,Jack Smith
USE01142,JOB0035,DT001,Dump Truck 30T,2026-05-16,Broadmeadows,9.0,False,False,Oliver Taylor
USE01166,JOB0035,EX001,13T Excavator,2026-05-16,Broadmeadows,7.5,False,False,Noah Williams
USE01154,JOB0035,LD001,Loader 3m,2026-05-16,Broadmeadows,7.5,False,True,Noah Williams
USE01222,JOB0036,CP001,Compactor 815F,2026-05-16,Epping,9.0,False,False,Henry Johnson
USE01209,JOB0036,EX002,20T Excavator,2026-05-16,Epping,6.0,False,False,Jack Smith
USE01196,JOB0036,EX003,26T Excavator,2026-05-16,Epping,6.0,False,False,William Jones
USE01183,JOB0036,EX004,35T Excavator,2026-05-16,Epping,10.0,False,False,Thomas Brown
USE01356,JOB0039,DZ001,Dozer D6,2026-05-16,Dandenong,11.0,False,False,William Jones
USE01339,JOB0039,GR001,Grader 12M,2026-05-16,Dandenong,9.0,False,False,Thomas Brown
USE01322,JOB0039,LD001,Loader 3m,2026-05-16,Dandenong,8.0,False,True,Noah Williams
USE01373,JOB0039,LD002,Loader 4m,2026-05-16,Dandenong,8.0,False,True,Jack Smith
USE01018,JOB0031,EX001,13T Excavator,2026-05-18,Broadmeadows,10.0,False,False,Noah Williams
USE01025,JOB0031,LD002,Loader 4m,2026-05-18,Broadmeadows,7.5,False,True,Jack Smith
USE01143,JOB0035,DT001,Dump Truck 30T,2026-05-18,Broadmeadows,9.0,False,False,Oliver Taylor
USE01167,JOB0035,EX001,13T Excavator,2026-05-18,Broadmeadows,9.5,False,False,Noah Williams
USE01155,JOB0035,LD001,Loader 3m,2026-05-18,Broadmeadows,8.5,True,True,Noah Williams
USE01223,JOB0036,CP001,Compactor 815F,2026-05-18,Epping,10.0,False,False,Henry Johnson
USE01210,JOB0036,EX002,20T Excavator,2026-05-18,Epping,9.0,True,False,Jack Smith
USE01197,JOB0036,EX003,26T Excavator,2026-05-18,Epping,11.5,False,False,William Jones
USE01184,JOB0036,EX004,35T Excavator,2026-05-18,Epping,11.0,False,False,Thomas Brown
USE01357,JOB0039,DZ001,Dozer D6,2026-05-18,Dandenong,9.0,True,False,William Jones
USE01340,JOB0039,GR001,Grader 12M,2026-05-18,Dandenong,11.0,False,False,Thomas Brown
USE01323,JOB0039,LD001,Loader 3m,2026-05-18,Dandenong,8.0,False,True,Noah Williams
USE01374,JOB0039,LD002,Loader 4m,2026-05-18,Dandenong,8.5,False,True,Jack Smith
USE01019,JOB0031,EX001,13T Excavator,2026-05-19,Broadmeadows,9.0,False,False,Noah Williams
USE01026,JOB0031,LD002,Loader 4m,2026-05-19,Broadmeadows,9.0,False,True,Jack Smith
USE01144,JOB0035,DT001,Dump Truck 30T,2026-05-19,Broadmeadows,11.5,False,False,Oliver Taylor
USE01168,JOB0035,EX001,13T Excavator,2026-05-19,Broadmeadows,9.0,False,False,Noah Williams
USE01156,JOB0035,LD001,Loader 3m,2026-05-19,Broadmeadows,10.5,False,True,Noah Williams
USE01224,JOB0036,CP001,Compactor 815F,2026-05-19,Epping,8.0,False,False,Henry Johnson
USE01211,JOB0036,EX002,20T Excavator,2026-05-19,Epping,8.0,False,False,Jack Smith
USE01198,JOB0036,EX003,26T Excavator,2026-05-19,Epping,8.5,False,False,William Jones
USE01185,JOB0036,EX004,35T Excavator,2026-05-19,Epping,8.0,False,False,Thomas Brown
USE01358,JOB0039,DZ001,Dozer D6,2026-05-19,Dandenong,8.0,False,False,William Jones
USE01341,JOB0039,GR001,Grader 12M,2026-05-19,Dandenong,10.0,False,False,Thomas Brown
USE01324,JOB0039,LD001,Loader 3m,2026-05-19,Dandenong,8.5,False,True,Noah Williams
USE01375,JOB0039,LD002,Loader 4m,2026-05-19,Dandenong,10.0,False,True,Jack Smith
USE01020,JOB0031,EX001,13T Excavator,2026-05-20,Broadmeadows,8.0,False,False,Noah Williams
USE01027,JOB0031,LD002,Loader 4m,2026-05-20,Broadmeadows,10.0,True,True,Jack Smith
USE01145,JOB0035,DT001,Dump Truck 30T,2026-05-20,Broadmeadows,9.5,False,False,Oliver Taylor
USE01169,JOB0035,EX001,13T Excavator,2026-05-20,Broadmeadows,8.5,False,False,Noah Williams
USE01157,JOB0035,LD001,Loader 3m,2026-05-20,Broadmeadows,9.0,False,True,Noah Williams
USE01359,JOB0039,DZ001,Dozer D6,2026-05-20,Dandenong,9.5,False,False,William Jones
USE01342,JOB0039,GR001,Grader 12M,2026-05-20,Dandenong,8.5,True,False,Thomas Brown
USE01325,JOB0039,LD001,Loader 3m,2026-05-20,Dandenong,9.5,False,True,Noah Williams
USE01376,JOB0039,LD002,Loader 4m,2026-05-20,Dandenong,8.5,False,True,Jack Smith
USE01021,JOB0031,EX001,13T Excavator,2026-05-21,Broadmeadows,7.5,False,False,Noah Williams
USE01028,JOB0031,LD002,Loader 4m,2026-05-21,Broadmeadows,9.0,False,True,Jack Smith
USE01146,JOB0035,DT001,Dump Truck 30T,2026-05-21,Broadmeadows,9.0,False,False,Oliver Taylor
USE01170,JOB0035,EX001,13T Excavator,2026-05-21,Broadmeadows,9.0,True,False,Noah Williams
USE01158,JOB0035,LD001,Loader 3m,2026-05-21,Broadmeadows,9.5,False,True,Noah Williams
USE01360,JOB0039,DZ001,Dozer D6,2026-05-21,Dandenong,7.5,False,False,William Jones
USE01343,JOB0039,GR001,Grader 12M,2026-05-21,Dandenong,7.0,False,False,Thomas Brown
USE01326,JOB0039,LD001,Loader 3m,2026-05-21,Dandenong,9.0,False,True,Noah Williams
USE01377,JOB0039,LD002,Loader 4m,2026-05-21,Dandenong,12.0,False,True,Jack Smith
USE01022,JOB0031,EX001,13T Excavator,2026-05-22,Broadmeadows,9.5,False,False,Noah Williams
USE01029,JOB0031,LD002,Loader 4m,2026-05-22,Broadmeadows,7.5,False,True,Jack Smith
USE01147,JOB0035,DT001,Dump Truck 30T,2026-05-22,Broadmeadows,9.5,False,False,Oliver Taylor
USE01171,JOB0035,EX001,13T Excavator,2026-05-22,Broadmeadows,9.0,True,False,Noah Williams
USE01159,JOB0035,LD001,Loader 3m,2026-05-22,Broadmeadows,7.5,False,True,Noah Williams
USE01023,JOB0031,EX001,13T Excavator,2026-05-23,Broadmeadows,8.0,False,False,Noah Williams
USE01030,JOB0031,LD002,Loader 4m,2026-05-23,Broadmeadows,8.0,False,False,Jack Smith
USE01148,JOB0035,DT001,Dump Truck 30T,2026-05-23,Broadmeadows,9.0,False,False,Oliver Taylor
USE01172,JOB0035,EX001,13T Excavator,2026-05-23,Broadmeadows,7.5,False,False,Noah Williams
USE01160,JOB0035,LD001,Loader 3m,2026-05-23,Broadmeadows,9.0,False,False,Noah Williams
USE01125,JOB0034,BC001,Bobcat+8T Tipper,2026-06-01,Geelong,10.0,False,True,Lachlan Martin
USE01131,JOB0034,CP001,Compactor 815F,2026-06-01,Geelong,9.5,False,True,Henry Johnson
USE01107,JOB0034,DZ001,Dozer D6,2026-06-01,Geelong,8.5,False,True,William Jones
USE01119,JOB0034,EX002,20T Excavator,2026-06-01,Geelong,10.0,False,True,Jack Smith
USE01113,JOB0034,EX004,35T Excavator,2026-06-01,Geelong,8.5,True,True,Thomas Brown
USE01126,JOB0034,BC001,Bobcat+8T Tipper,2026-06-02,Geelong,9.5,False,False,Lachlan Martin
USE01132,JOB0034,CP001,Compactor 815F,2026-06-02,Geelong,9.5,False,False,Henry Johnson
USE01108,JOB0034,DZ001,Dozer D6,2026-06-02,Geelong,10.0,False,False,William Jones
USE01120,JOB0034,EX002,20T Excavator,2026-06-02,Geelong,6.0,False,False,Jack Smith
USE01114,JOB0034,EX004,35T Excavator,2026-06-02,Geelong,9.0,True,False,Thomas Brown
USE01127,JOB0034,BC001,Bobcat+8T Tipper,2026-06-03,Geelong,7.5,False,False,Lachlan Martin
USE01133,JOB0034,CP001,Compactor 815F,2026-06-03,Geelong,10.0,False,False,Henry Johnson
USE01109,JOB0034,DZ001,Dozer D6,2026-06-03,Geelong,9.5,True,False,William Jones
USE01121,JOB0034,EX002,20T Excavator,2026-06-03,Geelong,8.0,False,False,Jack Smith
USE01115,JOB0034,EX004,35T Excavator,2026-06-03,Geelong,6.5,False,False,Thomas Brown
USE01095,JOB0033,DT001,Dump Truck 30T,2026-06-04,Pakenham,9.0,False,True,Oliver Taylor
USE01103,JOB0033,EX005,50T Excavator,2026-06-04,Pakenham,10.0,False,True,Lucas Wilson
USE01099,JOB0033,GR001,Grader 12M,2026-06-04,Pakenham,8.0,False,True,Thomas Brown
USE01128,JOB0034,BC001,Bobcat+8T Tipper,2026-06-04,Geelong,8.5,False,False,Lachlan Martin
USE01134,JOB0034,CP001,Compactor 815F,2026-06-04,Geelong,10.5,False,False,Henry Johnson
USE01110,JOB0034,DZ001,Dozer D6,2026-06-04,Geelong,9.0,False,False,William Jones
USE01122,JOB0034,EX002,20T Excavator,2026-06-04,Geelong,9.0,False,False,Jack Smith
USE01116,JOB0034,EX004,35T Excavator,2026-06-04,Geelong,10.5,False,False,Thomas Brown
USE01096,JOB0033,DT001,Dump Truck 30T,2026-06-05,Pakenham,8.0,True,False,Oliver Taylor
USE01104,JOB0033,EX005,50T Excavator,2026-06-05,Pakenham,10.5,False,False,Lucas Wilson
USE01100,JOB0033,GR001,Grader 12M,2026-06-05,Pakenham,9.0,False,False,Thomas Brown
USE01129,JOB0034,BC001,Bobcat+8T Tipper,2026-06-05,Geelong,7.5,False,False,Lachlan Martin
USE01135,JOB0034,CP001,Compactor 815F,2026-06-05,Geelong,10.0,False,False,Henry Johnson
USE01111,JOB0034,DZ001,Dozer D6,2026-06-05,Geelong,8.5,False,False,William Jones
USE01123,JOB0034,EX002,20T Excavator,2026-06-05,Geelong,11.5,True,False,Jack Smith
USE01117,JOB0034,EX004,35T Excavator,2026-06-05,Geelong,9.5,False,False,Thomas Brown
USE01097,JOB0033,DT001,Dump Truck 30T,2026-06-06,Pakenham,7.0,False,False,Oliver Taylor
USE01105,JOB0033,EX005,50T Excavator,2026-06-06,Pakenham,10.0,False,False,Lucas Wilson
USE01101,JOB0033,GR001,Grader 12M,2026-06-06,Pakenham,8.0,False,False,Thomas Brown
USE01130,JOB0034,BC001,Bobcat+8T Tipper,2026-06-06,Geelong,7.5,False,False,Lachlan Martin
USE01136,JOB0034,CP001,Compactor 815F,2026-06-06,Geelong,8.0,False,False,Henry Johnson
USE01112,JOB0034,DZ001,Dozer D6,2026-06-06,Geelong,9.0,False,False,William Jones
USE01124,JOB0034,EX002,20T Excavator,2026-06-06,Geelong,9.5,False,False,Jack Smith
USE01118,JOB0034,EX004,35T Excavator,2026-06-06,Geelong,7.5,False,False,Thomas Brown
USE00352,JOB0010,CP001,Compactor 815F,2026-06-08,Broadmeadows,6.0,False,True,Henry Johnson
USE00320,JOB0010,DZ001,Dozer D6,2026-06-08,Broadmeadows,9.5,False,True,William Jones
USE00336,JOB0010,EX003,26T Excavator,2026-06-08,Broadmeadows,8.5,False,True,William Jones
USE00344,JOB0010,EX005,50T Excavator,2026-06-08,Broadmeadows,7.0,False,True,Lucas Wilson
USE00328,JOB0010,GR001,Grader 12M,2026-06-08,Broadmeadows,8.0,False,True,Thomas Brown
USE00705,JOB0022,BC001,Bobcat+8T Tipper,2026-06-08,Geelong,9.5,False,False,Lachlan Martin
USE00750,JOB0022,DZ001,Dozer D6,2026-06-08,Geelong,7.0,True,True,William Jones
USE00735,JOB0022,EX001,13T Excavator,2026-06-08,Geelong,9.0,False,True,Noah Williams
USE00720,JOB0022,LD001,Loader 3m,2026-06-08,Geelong,9.5,False,True,Noah Williams
USE01098,JOB0033,DT001,Dump Truck 30T,2026-06-08,Pakenham,9.0,False,False,Oliver Taylor
USE01106,JOB0033,EX005,50T Excavator,2026-06-08,Pakenham,9.5,False,True,Lucas Wilson
USE01102,JOB0033,GR001,Grader 12M,2026-06-08,Pakenham,9.0,True,True,Thomas Brown
USE00353,JOB0010,CP001,Compactor 815F,2026-06-09,Broadmeadows,11.5,False,False,Henry Johnson
USE00321,JOB0010,DZ001,Dozer D6,2026-06-09,Broadmeadows,9.0,False,True,William Jones
USE00337,JOB0010,EX003,26T Excavator,2026-06-09,Broadmeadows,9.0,False,False,William Jones
USE00345,JOB0010,EX005,50T Excavator,2026-06-09,Broadmeadows,8.0,False,True,Lucas Wilson
USE00329,JOB0010,GR001,Grader 12M,2026-06-09,Broadmeadows,6.5,False,True,Thomas Brown
USE00706,JOB0022,BC001,Bobcat+8T Tipper,2026-06-09,Geelong,8.0,False,False,Lachlan Martin
USE00751,JOB0022,DZ001,Dozer D6,2026-06-09,Geelong,10.0,True,True,William Jones
USE00736,JOB0022,EX001,13T Excavator,2026-06-09,Geelong,8.0,False,False,Noah Williams
USE00721,JOB0022,LD001,Loader 3m,2026-06-09,Geelong,9.5,False,False,Noah Williams
USE00354,JOB0010,CP001,Compactor 815F,2026-06-10,Broadmeadows,8.5,False,False,Henry Johnson
USE00322,JOB0010,DZ001,Dozer D6,2026-06-10,Broadmeadows,9.0,False,True,William Jones
USE00338,JOB0010,EX003,26T Excavator,2026-06-10,Broadmeadows,8.5,False,False,William Jones
USE00346,JOB0010,EX005,50T Excavator,2026-06-10,Broadmeadows,11.0,False,False,Lucas Wilson
USE00330,JOB0010,GR001,Grader 12M,2026-06-10,Broadmeadows,9.0,True,False,Thomas Brown
USE00707,JOB0022,BC001,Bobcat+8T Tipper,2026-06-10,Geelong,7.5,False,False,Lachlan Martin
USE00752,JOB0022,DZ001,Dozer D6,2026-06-10,Geelong,11.0,False,True,William Jones
USE00737,JOB0022,EX001,13T Excavator,2026-06-10,Geelong,10.5,False,False,Noah Williams
USE00722,JOB0022,LD001,Loader 3m,2026-06-10,Geelong,7.5,False,False,Noah Williams
USE00355,JOB0010,CP001,Compactor 815F,2026-06-11,Broadmeadows,7.5,False,False,Henry Johnson
USE00323,JOB0010,DZ001,Dozer D6,2026-06-11,Broadmeadows,7.5,False,True,William Jones
USE00339,JOB0010,EX003,26T Excavator,2026-06-11,Broadmeadows,9.0,False,False,William Jones
USE00347,JOB0010,EX005,50T Excavator,2026-06-11,Broadmeadows,9.0,False,False,Lucas Wilson
USE00331,JOB0010,GR001,Grader 12M,2026-06-11,Broadmeadows,8.0,False,False,Thomas Brown
USE00708,JOB0022,BC001,Bobcat+8T Tipper,2026-06-11,Geelong,9.0,True,False,Lachlan Martin
USE00753,JOB0022,DZ001,Dozer D6,2026-06-11,Geelong,10.5,False,True,William Jones
USE00738,JOB0022,EX001,13T Excavator,2026-06-11,Geelong,8.5,False,False,Noah Williams
USE00723,JOB0022,LD001,Loader 3m,2026-06-11,Geelong,8.5,True,False,Noah Williams
USE00356,JOB0010,CP001,Compactor 815F,2026-06-12,Broadmeadows,11.5,False,False,Henry Johnson
USE00324,JOB0010,DZ001,Dozer D6,2026-06-12,Broadmeadows,7.5,True,True,William Jones
